75	0	0
74.8855500000000	0.0244500000000000	0
74.5427250000000	0.0973500000000000	0
73.9735500000000	0.217200000000000	0
73.1814000000000	0.381900000000000	0
72.1707000000000	0.588375000000000	0
70.9474500000000	0.832875000000000	0
69.5187750000000	1.11105000000000	0
67.8930000000000	1.41825000000000	0
66.0798000000000	1.74930000000000	0
64.0899000000000	2.09887500000000	0
61.9351500000000	2.46165000000000	0
59.6285250000000	2.83200000000000	0
57.1839000000000	3.20445000000000	0
54.6162000000000	3.57360000000000	0
51.9408750000000	3.93397500000000	0
49.1744250000000	4.28032500000000	0
46.3337250000000	4.60740000000000	0
43.4364750000000	4.91010000000000	0
40.5004500000000	5.18347500000000	0
37.5440250000000	5.42272500000000	0
34.5857250000000	5.62327500000000	0
31.6440750000000	5.78115000000000	0
28.7274000000000	5.89102500000000	0
25.8510000000000	5.93850000000000	0
23.0466750000000	5.91975000000000	0
20.3329500000000	5.83462500000000	0
17.7278250000000	5.68425000000000	0
15.2484750000000	5.47087500000000	0
12.9113250000000	5.19810000000000	0
10.7316750000000	4.87050000000000	0
8.72347500000000	4.49377500000000	0
6.89970000000000	4.07437500000000	0
5.27167500000000	3.61927500000000	0
3.84930000000000	3.13560000000000	0
2.64105000000000	2.63070000000000	0
1.65382500000000	2.11140000000000	0
0.893025000000000	1.58400000000000	0
0.362475000000000	1.05367500000000	0
0.0645000000000000	0.524775000000000	0
0	0	0
0.166725000000000	-0.501675000000000	0
0.560925000000000	-0.962100000000000	0
1.17922500000000	-1.38030000000000	0
2.01690000000000	-1.75560000000000	0
3.06795000000000	-2.08695000000000	0
4.32517500000000	-2.37382500000000	0
5.78032500000000	-2.61585000000000	0
7.42402500000000	-2.81302500000000	0
9.24607500000000	-2.96595000000000	0
11.2353750000000	-3.07590000000000	0
13.3800750000000	-3.14497500000000	0
15.6676500000000	-3.17572500000000	0
18.0848250000000	-3.17175000000000	0
20.6178000000000	-3.13702500000000	0
23.2521000000000	-3.07620000000000	0
25.9727250000000	-2.99422500000000	0
28.7641500000000	-2.89627500000000	0
31.6233750000000	-2.78505000000000	0
34.5298500000000	-2.65410000000000	0
37.4559750000000	-2.50605000000000	0
40.3839750000000	-2.34502500000000	0
43.2961500000000	-2.17477500000000	0
46.1746500000000	-1.99882500000000	0
49.0018500000000	-1.82017500000000	0
51.7604250000000	-1.64130000000000	0
54.4331250000000	-1.46467500000000	0
57.0034500000000	-1.29195000000000	0
59.4553500000000	-1.12492500000000	0
61.7734500000000	-0.964875000000000	0
63.9431250000000	-0.813150000000000	0
65.9506500000000	-0.670950000000000	0
67.7832750000000	-0.539325000000000	0
69.4292250000000	-0.419550000000000	0
70.8780000000000	-0.312675000000000	0
72.1202250000000	-0.219825000000000	0
73.1478750000000	-0.142200000000000	0
73.9542000000000	-0.0807000000000000	0
74.5338750000000	-0.0360750000000000	0
74.8833000000000	-0.00907500000000000	0
75	0	0
